impd,spp,trt,period,age,cmgrp
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,5,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,3,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,5,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,5,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,5,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,4,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,5,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,4,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,5,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,5,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,4,150
MISL,Bluegill,exp,pre,4,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,5,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,1,150
MISL,Bluegill,exp,pre,4,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,4,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,4,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,1,150
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,2,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,5,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,2,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,2,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,2,160
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,180
MISL,Bluegill,exp,pre,0,50
MISL,Bluegill,exp,pre,0,50
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,1,50
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,70
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,150
MISL,Bluegill,exp,pre,2,160
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,3,150
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,160
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,170
MISL,Bluegill,exp,pre,3,180
MISL,Bluegill,exp,pre,4,150
MISL,Bluegill,exp,pre,4,160
MISL,Bluegill,exp,pre,4,170
MISL,Bluegill,exp,pre,4,180
MISL,Bluegill,exp,pre,4,180
MISL,Bluegill,exp,pre,5,150
POCL,Bluegill,con,pre,2,150
POCL,Bluegill,con,pre,0,50
POCL,Bluegill,con,pre,0,60
POCL,Bluegill,con,pre,0,60
POCL,Bluegill,con,pre,0,60
POCL,Bluegill,con,pre,0,60
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,2,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,2,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,2,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,2,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,2,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,2,100
POCL,Bluegill,con,pre,1,100
POCL,Bluegill,con,pre,1,100
POCL,Bluegill,con,pre,1,100
POCL,Bluegill,con,pre,2,100
POCL,Bluegill,con,pre,1,100
POCL,Bluegill,con,pre,2,100
POCL,Bluegill,con,pre,1,100
POCL,Bluegill,con,pre,2,100
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,1,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,1,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,1,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,3,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,3,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,3,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,150
POCL,Bluegill,con,pre,2,160
POCL,Bluegill,con,pre,5,160
POCL,Bluegill,con,pre,3,160
POCL,Bluegill,con,pre,3,160
POCL,Bluegill,con,pre,3,160
POCL,Bluegill,con,pre,0,60
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,70
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,80
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,90
POCL,Bluegill,con,pre,1,100
POCL,Bluegill,con,pre,1,150
POCL,Bluegill,con,pre,2,100
POCL,Bluegill,con,pre,2,100
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,110
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,120
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,130
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,140
POCL,Bluegill,con,pre,2,150
POCL,Bluegill,con,pre,2,150
POCL,Bluegill,con,pre,2,150
POCL,Bluegill,con,pre,2,160
POCL,Bluegill,con,pre,2,160
POCL,Bluegill,con,pre,3,130
POCL,Bluegill,con,pre,3,140
POCL,Bluegill,con,pre,3,140
POCL,Bluegill,con,pre,3,150
POCL,Bluegill,con,pre,3,160
POCL,Bluegill,con,pre,3,160
POCL,Bluegill,con,pre,5,160
POCL,Bluegill,con,pre,5,170
PTSB,Bluegill,exp,pre,2,70
PTSB,Bluegill,exp,pre,2,90
PTSB,Bluegill,exp,pre,3,120
PTSB,Bluegill,exp,pre,1,50
PTSB,Bluegill,exp,pre,1,50
PTSB,Bluegill,exp,pre,1,50
PTSB,Bluegill,exp,pre,1,50
PTSB,Bluegill,exp,pre,1,50
PTSB,Bluegill,exp,pre,1,50
PTSB,Bluegill,exp,pre,1,50
